"Kelp.Taxon","X","Authors..Year.","ID","Site","Lat","Long","Management_.OA_MPA_MEARB_Other.","Temporal_Scale","Mean.kelp","Mean.no.Kelp","Mean...one.error.bar.Kelp","Mean...one.error.bar.no.Kelp","Error.Kelp","Error.no.Kelp","Error.Type","Variable","N..Kelp.","N..no.kelp.","Unit.Dimensions","Area..m2.","Notes.on.Type.of.study","Comments","Clearing.Size..m.2.","Time.Until.Resampling..days.","Mean.Depth..m.","Inferred.Mechanism.of.Clearing..experiment_storm_heat.wave_barren_kelp.addition.","Type.of.Study..Experimental_ObservatioNAl.","Observational.Study.Type..Spatial..Temporal.","Single.Species...yes.no.","Total.Abundance...yes.no.","Species.Richness...yes.no.","Biomass...yes.no.","Clearing.Response..algae_barren_kelp.","Survey.Type..quadrat..transect..video..photo..Net.Trap.","Short.Variable.Description","Latititude.in.Decimal.Degrees","Longitude.in.Decimal.Degrees","Juvenile..Adult..Both","sample.unit.area..m.2.","Total.Area.Sampled.per.Treatment..m.2..n.replicate.area.","Mean.kelp.t0","Mean.no.Kelp.t0","Mean...one.error.bar.Kelp.t0","Mean...one.error.bar.no.Kelp.t0","Error.Kelp.t0","Error.no.Kelp.t0","Error.Type.t0","Date.of.t0..dd.mm.yyyy.","Fish.Species","Order","Family","Trophic.level","Trophic.group","Total.Lenght..cm.","Biomass..gr.","Habitat.Association..Benthic.Pelagic.Demersal.","sd_kelp","sd_nokelp","rawLR","LR","VLR","Hedges.G","VHedges.G","Patch","Height..m.","Single.or.Multi.Stipe","Erect.or.Prostrate","Epibiont.Load.Potential","Comment","len","ECOREGION","PROVINCE","REALM"
"Ecklonia radiata",657,"Jones (1984)","54","Cape Rodney to Okakari point Northeastern coast of New Zeland",-36.276,174.83,"MR","Mar-80",2.44,0,2.93,0,0.49,0,"SE","Mean density of juvenile of P. celidotus",10,5,"","500","How variable is recruitment between habitats between locations within habitats and between years","Fig. 2",NA,NA,11,NA,"Observational","Temporal","yes","no","no","no","no","Transect","Abundance of Pseudolabrus celidotus",-36.276,174.83,"Juvenile",500,5000,NA,NA,NA,NA,NA,NA,NA,NA,"Notolabrus celidotus","Eupercaria","Labridae","3,3","Invertivore","23,9","132,4439196","Demersal",1.54951605348251,0,1.23547147138531,1.23547147138531,0.0202896836127637,1.78084327010734,0.405713425089554,"Single","1","Single","Erect","Low",NA,54,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",1027,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.13,1.5,0.19,2.88,0.06,1.38,"SE","Mean number of individual Notoclinops caerulepunctus",104,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Notoclinops caerulepunctus)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Notoclinops caerulepunctus abundance",-36.117,175.018,"Adult",10,133.75,NA,NA,NA,NA,NA,NA,NA,NA,"Notoclinops caerulepunctus","Blenniiformes","Tripterygiidae","3,1","Invertivore","3,6",NA,"Demersal",0.611882341631134,7.03664692875804,-0.794073099149906,-0.794073099149906,0.307523328060146,-0.43129078736682,0.0487923528587211,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",1015,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.36,0,0.42,0,0.06,0,"SE","Mean number of individual Karalepis stewarti",104,52,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Karalepis stewarti)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Karalepis stewarti abundance",-36.117,175.018,"Adult",10,136.25,NA,NA,NA,NA,NA,NA,NA,NA,"Karalepis stewarti","Blenniiformes","Tripterygiidae","3,33","Invertivore","15","27,4912735","Demersal",0.611882341631134,0,0.307484699747961,0.307484699747961,0.00194636678200692,0.715899497097402,0.0304888208011036,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",1016,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.36,0,0.42,0,0.06,0,"SE","Mean number of individual Karalepis stewarti",104,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Karalepis stewarti)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Karalepis stewarti abundance",-36.117,175.018,"Adult",10,133.75,NA,NA,NA,NA,NA,NA,NA,NA,"Karalepis stewarti","Blenniiformes","Tripterygiidae","3,33","Invertivore","15","27,4912735","Demersal",0.611882341631134,0,0.307484699747961,0.307484699747961,0.00194636678200692,0.65202301746026,0.0497120539049922,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",1017,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.36,0,0.42,0,0.06,0,"SE","Mean number of individual Karalepis stewarti",104,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Karalepis stewarti)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Karalepis stewarti abundance",-36.117,175.018,"Adult",10,213.75,NA,NA,NA,NA,NA,NA,NA,NA,"Karalepis stewarti","Blenniiformes","Tripterygiidae","3,33","Invertivore","15","27,4912735","Demersal",0.611882341631134,0,0.307484699747961,0.307484699747961,0.00194636678200692,0.65202301746026,0.0497120539049922,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",1099,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",2.37,2.37,2.85,3.02,0.48,0.65,"SE","Mean number of individual Ruanoho whero",104,52,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Ruanoho whero)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Ruanoho whero abundance",-36.117,175.018,"Adult",10,146.25,NA,NA,NA,NA,NA,NA,NA,NA,"Ruanoho whero","Blenniiformes","Tripterygiidae","3,2","Invertivore","9",NA,"Demersal",4.89505873304907,4.68721665810319,0,0,0.0574892796449735,0,0.0288461538461538,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",1100,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",2.37,2.12,2.85,2.12,0.48,0,"SE","Mean number of individual Ruanoho whero",104,52,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Ruanoho whero)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Ruanoho whero abundance",-36.117,175.018,"Adult",10,136.25,NA,NA,NA,NA,NA,NA,NA,NA,"Ruanoho whero","Blenniiformes","Tripterygiidae","3,2","Invertivore","9",NA,"Demersal",4.89505873304907,0,0.0770797425428793,0.0770797425428793,0.0202872262677315,0.0621440535674828,0.0288585316775442,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",1101,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",2.37,0.77,2.85,1.15,0.48,0.38,"SE","Mean number of individual Ruanoho whero",104,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Ruanoho whero)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Ruanoho whero abundance",-36.117,175.018,"Adult",10,133.75,NA,NA,NA,NA,NA,NA,NA,NA,"Ruanoho whero","Blenniiformes","Tripterygiidae","3,2","Invertivore","9",NA,"Demersal",4.89505873304907,1.93762741516526,0.643933197778533,0.643933197778533,0.0663787070044291,0.355537527482875,0.0485631035901871,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",1102,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",2.37,0.26,2.85,0.39,0.48,0.13,"SE","Mean number of individual Ruanoho whero",104,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Ruanoho whero)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Ruanoho whero abundance",-36.117,175.018,"Adult",10,213.75,NA,NA,NA,NA,NA,NA,NA,NA,"Ruanoho whero","Blenniiformes","Tripterygiidae","3,2","Invertivore","9",NA,"Demersal",4.89505873304907,0.662872536767062,0.983801023400884,0.983801023400884,0.0309322250079683,0.476637864975769,0.0489507063628025,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",1022,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.13,0,0.19,0,0.06,0,"SE","Mean number of individual Notoclinops caerulepunctus",104,52,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Notoclinops caerulepunctus)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Notoclinops caerulepunctus abundance",-36.117,175.018,"Adult",10,218.75,NA,NA,NA,NA,NA,NA,NA,NA,"Notoclinops caerulepunctus","Blenniiformes","Tripterygiidae","3,1","Invertivore","3,6",NA,"Demersal",0.611882341631134,0,0.122217632724249,0.122217632724249,0.00281932806014567,0.258519262840729,0.0290603596450632,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",1023,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.13,0,0.19,0,0.06,0,"SE","Mean number of individual Notoclinops caerulepunctus",104,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Notoclinops caerulepunctus)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Notoclinops caerulepunctus abundance",-36.117,175.018,"Adult",10,158.75,NA,NA,NA,NA,NA,NA,NA,NA,"Notoclinops caerulepunctus","Blenniiformes","Tripterygiidae","3,1","Invertivore","3,6",NA,"Demersal",0.611882341631134,0,0.122217632724249,0.122217632724249,0.00281932806014567,0.235452756305094,0.0482901461555833,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",1024,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.13,0,0.19,0,0.06,0,"SE","Mean number of individual Notoclinops caerulepunctus",104,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Notoclinops caerulepunctus)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Notoclinops caerulepunctus abundance",-36.117,175.018,"Adult",10,128.75,NA,NA,NA,NA,NA,NA,NA,NA,"Notoclinops caerulepunctus","Blenniiformes","Tripterygiidae","3,1","Invertivore","3,6",NA,"Demersal",0.611882341631134,0,0.122217632724249,0.122217632724249,0.00281932806014567,0.235452756305094,0.0482901461555833,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",1361,"Smith et al. (2014)","68","South Australia",-33.64,134.85,"","October 2000 to January 200",3.32,3.41,NA,NA,0.57,0.45,"SE","Mean abundance transformed to log (x+1). Canopy transects",6,6,"m2","125","Figure 2 Means (1 SE) for (a) the total number of fish (abundance), in each combination of Habitat  Region (n = 16 sites per combination of levels and a site consisted of counts summed across six transects) of Australasian temperate reef fishes. Standard errors are based on n = 4 location means within each region","Fig 2",NA,NA,10,"barren","Observational","Spatial","no","yes","no","no","barren","transect","Abundance",-33.64,134.85,"Adult",125,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39620915338641,1.10227038425243,-0.0206192872027358,-0.0206192872027356,0.0278216646163378,-0.0660227798564432,0.333514958644165,"Single","1","Single","Erect","Low",NA,2,"South Australian Gulfs","Southwest Australian Shelf","Temperate Australasia"
"Ecklonia radiata",1133,"Salter et al (2010)","62","Western Australia",-34.367,115.017,"OA","1 month",0.51701462,4.341824682,0.89254932,5.219817404,0.3755347,0.877992722,"SE","Notolabrus parilus",4,4,"1.5 h video",NA,"Kelp Clearance",NA,13,31,5,"experiment","Experimental","Spatial","yes","no","no","no","no","Video",NA,-34.367,115.017,"Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-01-05","Notolabrus parilus","Eupercaria","Labridae","3,5","Invertivore",NA,NA,"Demersal",0.7510694,1.755985444,-1.25882295759249,-1.25882295759249,0.0882951125730859,-2.46011281938356,0.878259692755959,"Single","1","Single","Erect","Low",NA,6,"Leeuwin","Southwest Australian Shelf","Temperate Australasia"
"Ecklonia radiata",933,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.5,0,0.69,0,0.19,0,"SE","Mean number of individual Forsterygion flavonigrum",104,52,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Forsterygion flavonigrum)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Forsterygion flavonigrum abundance",-36.117,175.018,"Adult",10,136.25,NA,NA,NA,NA,NA,NA,NA,NA,"Forsterygion flavonigrum","Blenniiformes","Tripterygiidae","3,28","Invertivore","5",NA,"Demersal",1.93762741516526,0,0.405465108108164,0.405465108108164,0.0160444444444444,0.313991007498861,0.0291621485666351,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",934,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.5,1.11,0.69,2.31,0.19,1.2,"SE","Mean number of individual Forsterygion flavonigrum. Vs Sponge",104,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Forsterygion flavonigrum)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Forsterygion flavonigrum abundance",-36.117,175.018,"Adult",10,133.75,NA,NA,NA,NA,NA,NA,NA,NA,"Forsterygion flavonigrum","Blenniiformes","Tripterygiidae","3,28","Invertivore","5",NA,"Demersal",1.93762741516526,6.11882341631134,-0.341222839379811,-0.341222839379811,0.33948731410146,-0.18864512727636,0.0482137960924812,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",935,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.5,1.33,0.69,1.7,0.19,0.37,"SE","Mean number of individual Forsterygion flavonigrum",104,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Forsterygion flavonigrum)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Forsterygion flavonigrum abundance",-36.117,175.018,"Adult",10,213.75,NA,NA,NA,NA,NA,NA,NA,NA,"Forsterygion flavonigrum","Blenniiformes","Tripterygiidae","3,28","Invertivore","5",NA,"Demersal",1.93762741516526,1.88663722002933,-0.440403159469445,-0.440403159469445,0.0412613392113401,-0.42801980232766,0.0487815421199408,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",1355,"Holbrook et al. (1994)","17","Cape Banks, New South Wales, Australia",-34,115.217,"OA","6 years (1987-1992)",2.24,15.96,NA,NA,1.07,2.08,"SD","Mean density of Parma microlepis (Pomacentridae) in kelp habitat and urchin barrens. ",90,90,"#/125m2","125",". Mean calculated from Figure 1 accross years- field surveys of damselfish abundances in kelp forest habitat and sea urchin barrens, repeated multiple times/year for 6 years. Data were averaged across the time series","Fig. 1",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","barren","transect","Parma microlepis",-34,115.217,"Adult",125,11250,NA,NA,NA,NA,NA,NA,NA,NA,"Parma microlepis","Ovalentaria","Pomacentridae","2,69","Omnivore","14",NA,"Demersal",1.07,2.08,-1.65528430055952,-1.65528430055952,0.001378932930728,-8.2601335672668,0.211749462636355,"Single","1","Single","Erect","Low",NA,1,"Leeuwin","Southwest Australian Shelf","Temperate Australasia"
"Ecklonia radiata",990,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",1.58,1.78,1.93,2.08,0.35,0.3,"SE","Mean number of individual Forsterygion varium",104,52,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Forsterygion varium)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Forsterygion flavonigrum abundance",-36.117,175.018,"Adult",10,218.75,NA,NA,NA,NA,NA,NA,NA,NA,"Forsterygion flavonigrum","Blenniiformes","Tripterygiidae","3,28","Invertivore","5",NA,"Demersal",3.56931365951495,2.16333076527839,-0.0746615287690197,-0.0746615287690198,0.0300487011163798,-0.0627153985669985,0.0288587603244148,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",975,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.92,0.95,1.16,1.07,0.24,0.12,"SE","Mean number of individual Forsterygion malcolmi",104,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Forsterygion malcolmi)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Forsterygion flavonigrum abundance",-36.117,175.018,"Adult",10,213.75,NA,NA,NA,NA,NA,NA,NA,NA,"Forsterygion flavonigrum","Blenniiformes","Tripterygiidae","3,28","Invertivore","5",NA,"Demersal",2.44752936652454,0.611882341631134,-0.0155041865359653,-0.0155041865359653,0.0194119822485207,-0.0134819379230671,0.0480776221640391,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",1356,"Smith et al. (2014)","68","Western Australia",-34.3,115.1,"","October 2000 to January 200",25.39,27.04,NA,NA,4.68,4.57,"SE","Mean Species Richness",6,6,"m2","125","Figure 2 Means (1 SE) for (a) the total number of species, in each combination of Habitat  Region (n = 16 sites per combination of levels and a site consisted of counts summed across six transects) of Australasian temperate reef fishes. Standard errors are based on n = 4 location means within each region","Fig 2",NA,NA,10,"barren","Observational","Spatial","no","no","yes","no","barren","transect","Species Richness",-34.3,115.1,"Adult",125,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4636119962253,11.1941681245191,-0.060646911651157,-0.0606469116511566,0.0580123953510092,-0.134384092412446,0.334085795178897,"Single","1","Single","Erect","Low",NA,2,"Leeuwin","Southwest Australian Shelf","Temperate Australasia"
"Ecklonia radiata",1357,"Smith et al. (2014)","68","South Australia",-33.64,134.85,"","October 2000 to January 200",11.67,13.52,NA,NA,5.68,5.01,"SE","Mean Species Richness",6,6,"m2","125","Figure 2 Means (1 SE) for (a) the total number of species, in each combination of Habitat  Region (n = 16 sites per combination of levels and a site consisted of counts summed across six transects) of Australasian temperate reef fishes. Standard errors are based on n = 4 location means within each region","Fig 2",NA,NA,10,"barren","Observational","Spatial","no","no","yes","no","barren","transect","Species Richness",-33.64,134.85,"Adult",125,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9131017390085,12.2719436113437,-0.136290015063602,-0.136290015063602,0.320029163971635,-0.130130486215729,0.334038914310114,"Single","1","Single","Erect","Low",NA,2,"South Australian Gulfs","Southwest Australian Shelf","Temperate Australasia"
"Ecklonia radiata",1129,"Salter et al (2010)","62","Western Australia",-34.367,115.017,"OA","1 month",0.475643236,0.790270063,0.851177935,1.417225308,0.3755347,0.626955245,"SE","Aplodactylus westralis",4,4,"1.5 h video",NA,"Kelp Clearance",NA,13,31,5,"experiment","Experimental","Spatial","yes","no","no","no","no","Video",NA,-34.367,115.017,"Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-01-05","Aplodactylus westralis","Centrarchiformes","Aplodactylidae","2","Herbivore","34,7",NA,"Demersal",0.7510694,1.25391049,-0.193272494722203,-0.193272494722203,0.187405641639737,-0.264425273041666,0.504370045313947,"Single","1","Single","Erect","Low",NA,6,"Leeuwin","Southwest Australian Shelf","Temperate Australasia"
"Ecklonia radiata",1359,"Smith et al. (2014)","68","New Zealand",-34.93,173.54,"","October 2000 to January 200",8.83,10.09,NA,NA,2.67,2.56,"SE","Mean Species Richness",6,6,"m2","125","Figure 2 Means (1 SE) for (a) the total number of species, in each combination of Habitat  Region (n = 16 sites per combination of levels and a site consisted of counts summed across six transects) of Australasian temperate reef fishes. Standard errors are based on n = 4 location means within each region","Fig 2",NA,NA,10,"barren","Observational","Spatial","no","no","yes","no","barren","transect","Species Richness",-34.93,173.54,"Adult",125,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.54013761323109,6.27069374152494,-0.120604867203201,-0.1206048672032,0.127062521094012,-0.181471812185712,0.334705500775749,"Single","1","Single","Erect","Low",NA,2,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",996,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",1.58,0,1.93,0,0.35,0,"SE","Mean number of individual Forsterygion varium",104,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Forsterygion varium)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Forsterygion flavonigrum abundance",-36.117,175.018,"Adult",10,213.75,NA,NA,NA,NA,NA,NA,NA,NA,"Forsterygion flavonigrum","Blenniiformes","Tripterygiidae","3,28","Invertivore","5",NA,"Demersal",3.56931365951495,0,0.947789398933526,0.947789398933526,0.0184033411453639,0.490569698851052,0.0490025331901185,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",1132,"Salter et al (2010)","62","Western Australia",-34.367,115.017,"OA","1 month",2.637425781,44.58277469,3.389772074,57.49779736,0.752346294,12.91502266,"SE","Kyphosus sydneyanus",4,4,"1.5 h video",NA,"Kelp Clearance",NA,13,31,5,"experiment","Experimental","Spatial","yes","no","no","no","no","Video",NA,-34.367,115.017,"Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-01-05","Kyphosus sydneyanus","Centrarchiformes","Kyphosidae","2","Herbivore","80","1100","Demersal",1.504692588,25.83004532,-2.52825366868861,-2.52825366868861,0.123057215285205,-1.99145809518368,0.747869084054538,"Single","1","Single","Erect","Low",NA,6,"Leeuwin","Southwest Australian Shelf","Temperate Australasia"
"Ecklonia radiata",1164,"Kingsford (2011)","UP1","Cape Banks, New South Wales, Australia",-34,151.246,"OA","2011",0.44,2,NA,NA,0.99,3.5,"SE","Fish assemblage",6,6,"","25","Kelp versus Barren Data (Unpublished)","",NA,NA,1,NA,"Observational","Spatial","no","yes","no","no","no","Transect","Fish assemblage",-34,151.246,"Both",25,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42499484535535,8.57321409974112,-0.733969175080201,-0.7339691750802,1.83376736111111,-0.228488525138114,0.335508625254991,"Single","1","Single","Erect","Low",NA,2,"Manning-Hawkesbury","East Central Australian Shelf","Temperate Australasia"
"Ecklonia radiata",1025,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.13,0,0.19,0,0.06,0,"SE","Mean number of individual Notoclinops caerulepunctus",104,52,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Notoclinops caerulepunctus)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Notoclinops caerulepunctus abundance",-36.117,175.018,"Adult",10,146.25,NA,NA,NA,NA,NA,NA,NA,NA,"Notoclinops caerulepunctus","Blenniiformes","Tripterygiidae","3,1","Invertivore","3,6",NA,"Demersal",0.611882341631134,0,0.122217632724249,0.122217632724249,0.00281932806014567,0.258519262840729,0.0290603596450632,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",1026,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.13,0,0.19,0,0.06,0,"SE","Mean number of individual Notoclinops caerulepunctus",104,52,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Notoclinops caerulepunctus)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Notoclinops caerulepunctus abundance",-36.117,175.018,"Adult",10,136.25,NA,NA,NA,NA,NA,NA,NA,NA,"Notoclinops caerulepunctus","Blenniiformes","Tripterygiidae","3,1","Invertivore","3,6",NA,"Demersal",0.611882341631134,0,0.122217632724249,0.122217632724249,0.00281932806014567,0.258519262840729,0.0290603596450632,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",1013,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.36,0.6,0.42,1.07,0.06,0.47,"SE","Mean number of individual Karalepis stewarti",104,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Karalepis stewarti)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Karalepis stewarti abundance",-36.117,175.018,"Adult",10,128.75,NA,NA,NA,NA,NA,NA,NA,NA,"Karalepis stewarti","Blenniiformes","Tripterygiidae","3,33","Invertivore","15","27,4912735","Demersal",0.611882341631134,2.39653917138861,-0.162518929497775,-0.162518929497775,0.0882354292820069,-0.200007259272896,0.0482307803990841,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
